Timestamp,No. pulses, No. Test,R,Succes,dt_Ron,Amp_RonR,q,E_memristor,State
1675701758.7979038, 0, 0, 7497.5598906768755,False, 0.01, 1.0, 0,0,R_off
1675701761.0005229, 1, 0, 1.448250139234873,True, 0.01, 1.0, 0.001657384582381899,0.0003539328249351004,R_on
1675701763.1520748, 0, 1, 1050.8913734768375,False, 0.01, 1.0, 0,0,R_off
1675701765.3736763, 1, 1, 8.06266304665358,False, 0.01, 1.0, 0.0015268175263683642,0.0004198926800746163,Unknown
1675701767.5923712, 2, 1, 2.0382171991773936,True, 0.01, 1.0, 0.0016092382577067065,0.0003729133952949162,R_on
1675701769.742747, 0, 2, 727.8727240439476,False, 0.01, 1.0, 0,0,R_off
1675701771.960015, 1, 2, 2.8264610250396367,True, 0.01, 1.0, 0.0015573586689702193,0.00039864773852323895,R_on
1675701774.104883, 0, 3, 694.6958807652327,False, 0.01, 1.0, 0,0,R_off
1675701776.3205714, 1, 3, 3.6551676066672103,False, 0.01, 1.0, 0.00152738576833952,0.00041955186804798944,Unknown
1675701778.539342, 2, 3, 3.0427277087230657,False, 0.01, 1.0, 0.0015236950745630418,0.00042202992953400075,Unknown
1675701780.7558053, 3, 3, 2.2953425461224257,True, 0.01, 1.0, 0.0015770386702550522,0.0003964515814154438,R_on
1675701782.9063103, 0, 4, 1698.3535556111906,False, 0.01, 1.0, 0,0,R_off
1675701785.1278248, 1, 4, 1.8026339434946272,True, 0.01, 1.0, 0.0015741667154165757,0.0003976592998479144,R_on
1675701787.290857, 0, 5, 519.8497997149549,False, 0.01, 1.0, 0,0,R_off
1675701789.5108078, 1, 5, 5.075243001992741,False, 0.01, 1.0, 0.0015290675742240857,0.00041845293092274323,Unknown
1675701791.728344, 2, 5, 2.990320013520694,True, 0.01, 1.0, 0.0015252999530050097,0.00042123081580656627,R_on
1675701793.9141097, 0, 6, 1011.8493694796593,False, 0.01, 1.0, 0,0,R_off
1675701796.1992447, 1, 6, 7.216932052601996,False, 0.01, 1.0, 0.0014774564599662502,0.0004410446328133444,Unknown
1675701798.479911, 2, 6, 5.16360704273288,False, 0.01, 1.0, 0.0015169675080428564,0.0004246536439816248,Unknown
1675701800.7019193, 3, 6, 4.776925268272187,False, 0.01, 1.0, 0.0015118862255118289,0.00042677656540684,Unknown
1675701802.9163, 4, 6, 3.336583098073387,False, 0.01, 1.0, 0.001525044676778631,0.00042058106760582654,Unknown
1675701805.1366408, 5, 6, 2.5710000676326192,True, 0.01, 1.0, 0.0015438917614701226,0.0004128367748766007,R_on
1675701807.2951655, 0, 7, 580.73348790932,False, 0.01, 1.0, 0,0,R_off
1675701809.5157013, 1, 7, 9.142693981703193,False, 0.01, 1.0, 0.0014856757309596538,0.0004365796529874128,Unknown
1675701811.7693083, 2, 7, 5.405210427066655,False, 0.01, 1.0, 0.0015085148309388798,0.00042118570998197916,Unknown
1675701813.9730225, 3, 7, 5.756016740459188,False, 0.01, 1.0, 0.001515427982058318,0.0004251277630321007,Unknown
1675701816.1823123, 4, 7, 3.8483263201478466,False, 0.01, 1.0, 0.0015537160579248365,0.0004078971120609634,Unknown
1675701818.4023352, 5, 7, 3.8350971674241343,False, 0.01, 1.0, 0.0015419595893689574,0.0004140071038023682,Unknown
1675701820.605935, 6, 7, 3.289126872501441,False, 0.01, 1.0, 0.0015395645727157888,0.00040807854498819274,Unknown
1675701822.8197703, 7, 7, 3.040324577533023,False, 0.01, 1.0, 0.00157418896504038,0.00039858613897484507,Unknown
1675701825.047262, 8, 7, 2.7705793587326157,True, 0.01, 1.0, 0.0015712824788909033,0.00039982340629606347,R_on
1675701827.2001088, 0, 8, 386.3648177253243,False, 0.01, 1.0, 0,0,R_off
1675701829.4132304, 1, 8, 27.10502009484253,False, 0.01, 1.0, 0.0014837487111745873,0.0004315756016922683,Unknown
1675701831.621826, 2, 8, 11.07134121773625,False, 0.01, 1.0, 0.0015026426167656305,0.0004312022495611383,Unknown
1675701833.836113, 3, 8, 5.823810387513365,False, 0.01, 1.0, 0.001508859203292398,0.00042860186128496135,Unknown
1675701836.0416548, 4, 8, 5.5773518587473525,False, 0.01, 1.0, 0.0015024523543516427,0.0004247776361655612,Unknown
1675701838.2491539, 5, 8, 5.021011616087221,False, 0.01, 1.0, 0.0015179723471745715,0.0004245641186673083,Unknown
1675701840.465594, 6, 8, 3.6730561060592883,False, 0.01, 1.0, 0.0015188317425505048,0.00041728217567019095,Unknown
1675701842.6838653, 7, 8, 3.140760826809617,False, 0.01, 1.0, 0.00153594082803881,0.00041000831301548187,Unknown
1675701844.898182, 8, 8, 3.054607603889589,False, 0.01, 1.0, 0.001528889004405294,0.0004133148210664429,Unknown
1675701847.113728, 9, 8, 3.0627876738081072,False, 0.01, 1.0, 0.0015418096170983309,0.00041389583686859326,Unknown
1675701849.3191717, 10, 8, 3.002545609301495,False, 0.01, 1.0, 0.0015333124454110156,0.00041122147464727783,Unknown
1675701851.4809618, 0, 9, 414.45088332436455,False, 0.01, 1.0, 0,0,R_off
1675701853.6978762, 1, 9, 11.782595975327435,False, 0.01, 1.0, 0.0014907616598711798,0.00042793914859141344,Unknown
1675701855.9134164, 2, 9, 8.576963604335786,False, 0.01, 1.0, 0.0014943115348890665,0.00042820845737460067,Unknown
1675701858.1436434, 3, 9, 9.201402614077468,False, 0.01, 1.0, 0.0014961662058151778,0.0004277917715403437,Unknown
1675701860.3538187, 4, 9, 7.178029407005491,False, 0.01, 1.0, 0.0015041967436744308,0.00042366345099471435,Unknown
1675701862.5652525, 5, 9, 6.873637084799231,False, 0.01, 1.0, 0.001501927410078356,0.00043173247401331985,Unknown
1675701864.7845886, 6, 9, 8.963248536165413,False, 0.01, 1.0, 0.001489822791129382,0.00043015657692157747,Unknown
1675701866.9971886, 7, 9, 9.749285973402792,False, 0.01, 1.0, 0.0014915353257338273,0.0004295402541729791,Unknown
1675701869.2160344, 8, 9, 8.679819434342068,False, 0.01, 1.0, 0.001487333420785798,0.0004312356689387747,Unknown
1675701871.4422846, 9, 9, 11.42398822192933,False, 0.01, 1.0, 0.0014707710103226167,0.0004378888406658232,Unknown
1675701873.6546123, 10, 9, 11.127295230730976,False, 0.01, 1.0, 0.0014802777935032912,0.00043403200088020996,Unknown
1675701875.8109772, 0, 10, 266.72238237055575,False, 0.01, 1.0, 0,0,R_off
1675701878.033786, 1, 10, 13.532330204874365,False, 0.01, 1.0, 0.0014848189132384217,0.0004321663351026951,Unknown
1675701880.259746, 2, 10, 9.46518885591488,False, 0.01, 1.0, 0.0014916526998261504,0.00043568477639240277,Unknown
1675701882.469769, 3, 10, 7.040195346937882,False, 0.01, 1.0, 0.0014933445788043846,0.0004285215169579883,Unknown
1675701884.6869195, 4, 10, 8.006502610278636,False, 0.01, 1.0, 0.0015008303463430097,0.00042559123616052295,Unknown
