Timestamp,No. pulses, No. Test,R,Succes,dt_Ron,Amp_RonR,q,E_memristor,State
1676895418.3493993, 0, 0, 317.3517805085181,False, 0.01, 1.5, -0.001957970079475496,0.0027527190524372007,R_off
1676895420.5615566, 1, 0, 7.230701950691695,False, 0.01, 1.5, 0.00218440881295446,0.0010103832089334492,Unknown
1676895422.7834344, 2, 0, 6.472242169652995,False, 0.01, 1.5, 0.0022672648984815697,0.0009613815921942879,Unknown
1676895424.9981828, 3, 0, 7.427413263872717,False, 0.01, 1.5, 0.0022537606546690816,0.0009713445483798209,Unknown
1676895427.2160351, 4, 0, 9.390931408691978,False, 0.01, 1.5, 0.0022829861213700974,0.0009510176620352132,Unknown
1676895429.431661, 5, 0, 3.082460836872195,True, 0.01, 1.5, 0.0021912802925747312,0.001008400991894909,R_on
1676895431.6521993, 0, 1, 248.92646543708557,False, 0.01, 1.5, -0.0036371001336403187,0.00477597056029249,R_off
1676895433.877548, 1, 1, 28.332151548099127,False, 0.01, 1.5, 0.002177250720946247,0.0010154921146161454,Unknown
1676895436.0903718, 2, 1, 2.707312103879053,True, 0.01, 1.5, 0.00220028554280069,0.0010033600955395366,R_on
1676895438.3058705, 0, 2, 287.20822563879216,False, 0.01, 1.5, -0.003437209671563044,0.004576232992940028,R_off
1676895440.5102994, 1, 2, 4.257096235663473,False, 0.01, 1.5, 0.002050397243223662,0.0010802142847171287,Unknown
1676895442.7283115, 2, 2, 6.133307540319119,False, 0.01, 1.5, 0.0018768782520918875,0.0011425848938217647,Unknown
1676895444.9361548, 3, 2, 3.78240178253841,True, 0.01, 1.5, 0.0019202394093665697,0.0011319707144003654,R_on
1676895447.15429, 0, 3, 196.87764045379836,False, 0.01, 1.5, -0.0029263828078700425,0.003974668450054968,R_off
1676895449.3783352, 1, 3, 11.251864477540634,False, 0.01, 1.5, 0.0020266490491889196,0.001090013923264496,Unknown
1676895451.5952046, 2, 3, 3.5754132764566045,True, 0.01, 1.5, 0.0021643715081212647,0.0010173283481711703,R_on
1676895453.8159716, 0, 4, 215.73763588467042,False, 0.01, 1.5, -0.003538975999495677,0.004669442877229996,R_off
1676895456.0341837, 1, 4, 2.0015498415602035,True, 0.01, 1.5, 0.002357796436342086,0.0008912089995000321,R_on
1676895458.2432663, 0, 5, 308.10293750914303,False, 0.01, 1.5, -0.0032290113317824925,0.004350090544135314,R_off
1676895460.449129, 1, 5, 1.9232119158913432,True, 0.01, 1.5, 0.002386407648409848,0.0008768415732694212,R_on
1676895462.6746504, 0, 6, 565.5800719306866,False, 0.01, 1.5, -0.002150773089438043,0.0029822566208583066,R_off
1676895464.896016, 1, 6, 2.0712004711132823,True, 0.01, 1.5, 0.0024489117575497298,0.0008266667929968682,R_on
1676895467.1099997, 0, 7, 592.9452930877203,False, 0.01, 1.5, -0.001955330856720119,0.002748815479719143,R_off
1676895469.3217943, 1, 7, 2.091358351163171,True, 0.01, 1.5, 0.002413038293277956,0.0008567391978974663,R_on
1676895471.5392735, 0, 8, 591.3777583914633,False, 0.01, 1.5, -0.001567783254218919,0.0022287868218904905,R_off
1676895473.7533708, 1, 8, 1.661258313628765,True, 0.01, 1.5, 0.0024441956378776874,0.0008295675637155195,R_on
1676895475.9724238, 0, 9, 551.6465031823953,False, 0.01, 1.5, -0.0014293482631323328,0.0020455813796804575,R_off
1676895478.1970398, 1, 9, 1.7171775778120426,True, 0.01, 1.5, 0.002464950864975912,0.0008133674586365636,R_on
1676895480.4227982, 0, 10, 605.0772134979004,False, 0.01, 1.5, -0.0012668995227988152,0.0018115944667728581,R_off
1676895482.64483, 1, 10, 1.6013252483225076,True, 0.01, 1.5, 0.0024316423234427335,0.0008395375670626927,R_on
1676895484.8483806, 0, 11, 627.8846798245859,False, 0.01, 1.5, -0.0010712579015502302,0.0015413968140543602,R_off
1676895487.0610504, 1, 11, 1.9270388476407356,True, 0.01, 1.5, 0.0024615285944241914,0.0008165029436679217,R_on
1676895489.2802925, 0, 12, 698.9409263725557,False, 0.01, 1.5, -0.0008032083332684492,0.0011671433141267472,R_off
1676895491.4870045, 1, 12, 1.5997385702810627,True, 0.01, 1.5, 0.0024846009621846215,0.0007966108678654193,R_on
1676895493.7062447, 0, 13, 853.9987988144057,False, 0.01, 1.5, -0.00036391350458803856,0.0005320453903273567,R_off
1676895495.921708, 1, 13, 1.5305930313006897,True, 0.01, 1.5, 0.0024708614249178214,0.0008079877671394173,R_on
1676895498.1389396, 0, 14, 597.7223051811379,False, 0.01, 1.5, -0.00035734095693802756,0.0005236048485134666,R_off
1676895500.3517046, 1, 14, 1.7805062489982038,True, 0.01, 1.5, 0.002460131615912798,0.0008160708427398316,R_on
1676895502.5725946, 0, 15, 544.5941144176905,False, 0.01, 1.5, -0.001101927311349243,0.0015927116228805407,R_off
1676895504.780871, 1, 15, 1.7181725665709828,True, 0.01, 1.5, 0.0024727527192131148,0.0008064692761896717,R_on
1676895506.9914796, 0, 16, 668.6310555377536,False, 0.01, 1.5, -0.00037590366291407934,0.0005570658891032536,R_off
1676895509.2164671, 1, 16, 1.8361798293849052,True, 0.01, 1.5, 0.0024447669493517124,0.000829522420003433,R_on
1676895511.4322596, 0, 17, 657.7270786975444,False, 0.01, 1.5, -0.0014838435303931345,0.0021190137079753965,R_off
1676895513.6474397, 1, 17, 1.7148305450315238,True, 0.01, 1.5, 0.0024679236346477995,0.0008103658532132458,R_on
1676895515.8555262, 0, 18, 559.9309384957835,False, 0.01, 1.5, -0.0008962277591308258,0.0013050456064260215,R_off
