Timestamp,No. pulses, No. Test,R,Succes,dt_Ron,Amp_RonR,q,E_memristor,State
1675685483.1734061, 0, 0, 244.1622926551619,False, 0.01, 0.8, 0,0,R_off
1675685485.3806899, 1, 0, 2.286630075265023,True, 0.01, 0.8, 0.0012567751719277716,0.0002560178440065001,R_on
1675685487.5338123, 0, 1, 213.83712000041265,False, 0.01, 0.8, 0,0,R_off
1675685489.7414162, 1, 1, 1.9501383065933522,True, 0.01, 0.8, 0.0012558940307395954,0.00025657021701327456,R_on
1675685491.889778, 0, 2, 253.08794519428153,False, 0.01, 0.8, 0,0,R_off
1675685494.0994158, 1, 2, 2.848623450079452,True, 0.01, 0.8, 0.0012641022668756026,0.00025358199030223,R_on
1675685496.2488012, 0, 3, 240.90598013203294,False, 0.01, 0.8, 0,0,R_off
1675685498.4603195, 1, 3, 2.5766264928956004,True, 0.01, 0.8, 0.0012373031000728202,0.0002641243377313173,R_on
1675685500.6206322, 0, 4, 300.9111739508024,False, 0.01, 0.8, 0,0,R_off
1675685502.8384948, 1, 4, 2.8956429468114884,True, 0.01, 0.8, 0.0012313169690730897,0.00026151130841552063,R_on
1675685504.9828353, 0, 5, 308.1905910647877,False, 0.01, 0.8, 0,0,R_off
1675685507.2072973, 1, 5, 1.9729681449283367,True, 0.01, 0.8, 0.001239926780327457,0.00025835084138768047,R_on
1675685509.3593767, 0, 6, 240.2914033063613,False, 0.01, 0.8, 0,0,R_off
1675685511.5876746, 1, 6, 3.334732541684902,False, 0.01, 0.8, 0.0012123190816903013,0.0002730739742151594,Unknown
1675685513.8063734, 2, 6, 2.3110357865209816,True, 0.01, 0.8, 0.0012411824226844354,0.0002628057405210756,R_on
1675685515.9586549, 0, 7, 137.55023044338952,False, 0.01, 0.8, 0,0,R_off
1675685518.1725984, 1, 7, 2.5611325954681843,True, 0.01, 0.8, 0.001239856344219222,0.0002627962334524163,R_on
1675685520.3276665, 0, 8, 201.75512613243816,False, 0.01, 0.8, 0,0,R_off
1675685522.543971, 1, 8, 2.153836127383312,True, 0.01, 0.8, 0.0012245858519899571,0.00026835639264758765,R_on
1675685524.6879158, 0, 9, 241.9380821463756,False, 0.01, 0.8, 0,0,R_off
1675685526.913436, 1, 9, 2.0367347740729094,True, 0.01, 0.8, 0.0012419016495718706,0.000262170364759022,R_on
1675685529.0653007, 0, 10, 201.6888278078253,False, 0.01, 0.8, 0,0,R_off
1675685531.2818258, 1, 10, 2.419369285295523,True, 0.01, 0.8, 0.0011983258962331843,0.00027790559839363174,R_on
1675685533.4342198, 0, 11, 227.92296993515956,False, 0.01, 0.8, 0,0,R_off
1675685535.6445096, 1, 11, 2.4221553969402687,True, 0.01, 0.8, 0.0011970123004396984,0.000277973462680361,R_on
1675685537.7878964, 0, 12, 268.91167583550805,False, 0.01, 0.8, 0,0,R_off
1675685539.995728, 1, 12, 2.5803409159777733,True, 0.01, 0.8, 0.0011660798022462972,0.0002880046928534881,R_on
1675685542.1484041, 0, 13, 311.90696048809366,False, 0.01, 0.8, 0,0,R_off
1675685544.3634164, 1, 13, 6.242887146527586,False, 0.01, 0.8, 0.0011071058237002846,0.00030131193781331677,Unknown
1675685546.5758164, 2, 13, 6.984773357673251,False, 0.01, 0.8, 0.0011264856242250109,0.00029940459854522344,Unknown
1675685548.7822006, 3, 13, 6.680509823529992,False, 0.01, 0.8, 0.0011299794598758322,0.0002981089769328645,Unknown
1675685550.9914243, 4, 13, 5.000182420194711,False, 0.01, 0.8, 0.001125950912729006,0.00029935146277100327,Unknown
1675685553.2020261, 5, 13, 3.9793796554959964,False, 0.01, 0.8, 0.0011360040021393993,0.0002966084264261534,Unknown
1675685555.4181497, 6, 13, 4.115681099759448,False, 0.01, 0.8, 0.001125710224130523,0.00029974976044314664,Unknown
1675685557.6257894, 7, 13, 3.8172641365975784,False, 0.01, 0.8, 0.0011269760925266055,0.00029963074079788246,Unknown
1675685559.8382452, 8, 13, 3.6309274494536026,False, 0.01, 0.8, 0.0011263973653409189,0.0002995525970134483,Unknown
1675685562.051476, 9, 13, 3.8115668409000745,False, 0.01, 0.8, 0.001122125430179205,0.0003006509526320222,Unknown
1675685564.264635, 10, 13, 3.95049662389015,False, 0.01, 0.8, 0.0011206527856791489,0.00030100710598106014,Unknown
1675685566.405022, 0, 14, 275.4484133829725,False, 0.01, 0.8, 0,0,R_off
1675685568.6120505, 1, 14, 8.062899210044801,False, 0.01, 0.8, 0.0011095548002399834,0.00030288735645763967,Unknown
1675685570.834677, 2, 14, 5.502220892266925,False, 0.01, 0.8, 0.0011252621810270372,0.0002994756874899776,Unknown
1675685573.0640116, 3, 14, 4.812107297795443,False, 0.01, 0.8, 0.0011333091150107983,0.00029302338126310556,Unknown
1675685575.2753541, 4, 14, 7.4676988403019084,False, 0.01, 0.8, 0.001151287072030792,0.000291996892045038,Unknown
1675685577.483249, 5, 14, 7.21329776466008,False, 0.01, 0.8, 0.001124496146058362,0.0002992643628632647,Unknown
1675685579.6853085, 6, 14, 5.213975551255848,False, 0.01, 0.8, 0.0011116145982449518,0.0003032860169784649,Unknown
1675685581.9008236, 7, 14, 4.825823424717393,False, 0.01, 0.8, 0.0011190900894607354,0.00030161100591844956,Unknown
1675685584.1080935, 8, 14, 3.986117676266289,False, 0.01, 0.8, 0.0011075220415507315,0.00030077408608201897,Unknown
1675685586.3207734, 9, 14, 3.8307346104128963,False, 0.01, 0.8, 0.0011189619981995585,0.00030127374093953825,Unknown
